ip,channel,strength,ssid,time,lat,lon
A4:88:73:AE:3F:E3,11,-78,TUB-Guest,1668711093,52.515389496,13.326493484
F8:6B:D9:DE:F6:A3,6,-82,dbs4wifi,1668711093,52.515389496,13.326493484
A4:88:73:AE:62:01,1,-83, ,1668711093,52.515389496,13.326493484
78:BC:1A:52:4D:21,1,-89,dbs2,1668711093,52.515389496,13.326493484
F0:1D:2D:DA:07:02,1,-89,dbs4mobile,1668711093,52.515389496,13.326493484
A4:88:73:AE:3C:46,6,-87,_Free_Wifi_Berlin,1668711093,52.515389496,13.326493484
CC:DB:93:19:DF:81,6,-83, ,1668711093,52.515389496,13.326493484
CC:DB:93:19:DF:86,6,-80,_Free_Wifi_Berlin,1668711093,52.515389496,13.326493484
24:81:3B:2B:C7:42,1,-85,eduroam,1668711093,52.515389496,13.326493484
F8:6B:D9:DE:F6:A0,6,-87,dbs4public,1668711093,52.515389496,13.326493484
3C:51:0E:46:6A:61,11,-86,dbs2,1668711093,52.515389496,13.326493484
6C:8B:D3:43:F4:C2,6,-90,dbs4public,1668711093,52.515389496,13.326493484
3C:51:0E:46:6A:60,11,-87,dbs4public,1668711093,52.515389496,13.326493484
A4:88:73:AE:62:06,1,-82,_Free_Wifi_Berlin,1668711093,52.515389496,13.326493484
F0:1D:2D:DA:07:00,1,-89,dbs4public,1668711093,52.515389496,13.326493484
F0:1D:2D:DA:07:03,1,-82,dbs4wifi,1668711093,52.515389496,13.326493484
F0:1D:2D:D9:D2:82,1,-87,dbs4public,1668711093,52.515389496,13.326493484
A0:E0:AF:ED:37:05,6,-89,\x00,1668711093,52.515389496,13.326493484
A4:88:73:AE:3F:E1,11,-78, ,1668711093,52.515389496,13.326493484
A4:88:73:AE:3F:E6,11,-78,_Free_Wifi_Berlin,1668711093,52.515389496,13.326493484
C8:84:A1:7D:60:A1,11,-81, ,1668711093,52.515389496,13.326493484
C8:84:A1:7D:60:A2,11,-81,eduroam,1668711093,52.515389496,13.326493484
CC:DB:93:19:AF:21,6,-78, ,1668711093,52.515389496,13.326493484
CC:DB:93:19:AF:22,6,-78,eduroam,1668711093,52.515389496,13.326493484
C8:84:A1:7D:60:A3,11,-82,TUB-Guest,1668711093,52.515389496,13.326493484
10:7B:44:96:20:60,13,-86, ,1668711093,52.515389496,13.326493484
24:F5:A2:2D:EB:91,1,-72,LAA-Coexistence Experiment,1668711096,52.515389496,13.326493484
64:66:B3:6F:90:2B,11,-79,TKN-VRULab,1668711096,52.515389496,13.326493484
64:70:02:3E:AA:D1,13,-67,Schwammerl2,1668711096,52.515389496,13.326493484
5C:E1:76:66:02:E3,1,-67,TUB-Guest,1668711096,52.515389496,13.326493484
5C:E1:76:66:02:E6,1,-82,_Free_Wifi_Berlin,1668711096,52.515389496,13.326493484
CC:7F:75:5D:38:A1,11,-65, ,1668711096,52.515389496,13.326493484
CC:7F:75:5D:38:A2,11,-65,eduroam,1668711096,52.515389496,13.326493484
5C:E1:76:66:02:E2,1,-65,eduroam,1668711096,52.515389496,13.326493484
CC:7F:75:5D:38:A3,11,-65,TUB-Guest,1668711096,52.515389496,13.326493484
C2:D9:39:A2:C6:8A,11,-79,41haha,1668711096,52.515389496,13.326493484
CC:7F:75:5D:38:A6,11,-65,_Free_Wifi_Berlin,1668711096,52.515389496,13.326493484
5C:E1:76:66:02:E1,1,-65, ,1668711096,52.515389496,13.326493484
A4:88:73:AE:3F:E2,11,-78,eduroam,1668711096,52.515389496,13.326493484
C8:84:A1:7C:DA:A6,1,-82,_Free_Wifi_Berlin,1668711096,52.515389496,13.326493484
A4:88:73:AE:44:03,11,-81,TUB-Guest,1668711096,52.515389496,13.326493484
C8:84:A1:7C:DA:A1,1,-78, ,1668711096,52.515389496,13.326493484
6C:B2:AE:1B:2C:A3,6,-84,dbs4wifi,1668711096,52.515389496,13.326493484
6C:B2:AE:1B:2C:A0,6,-84,dbs4public,1668711096,52.515389496,13.326493484
10:7B:44:96:31:18,13,-88,ASUS_ODS,1668711096,52.515389496,13.326493484
6C:B2:AE:1B:2C:A1,6,-84,dbs2,1668711096,52.515389496,13.326493484
CC:DB:93:1A:86:03,6,-74,TUB-Guest,1668711096,52.515389496,13.326493484
CC:DB:93:1A:86:06,6,-74,_Free_Wifi_Berlin,1668711096,52.515389496,13.326493484
6C:B2:AE:1B:2C:A2,6,-92,dbs4mobile,1668711096,52.515389496,13.326493484
CC:DB:93:1A:86:01,6,-71, ,1668711096,52.515389496,13.326493484
CC:DB:93:1A:86:02,6,-73,eduroam,1668711096,52.515389496,13.326493484
E0:28:6D:92:04:70,6,-86,kgw,1668711096,52.515389496,13.326493484
6C:8B:D3:43:F4:C3,6,-90,dbs4wifi,1668711096,52.515389496,13.326493484
6C:8B:D3:43:F4:C0,6,-87,dbs2,1668711096,52.515389496,13.326493484
F8:6B:D9:DE:F6:A2,6,-86,dbs4mobile,1668711096,52.515389496,13.326493484
F8:6B:D9:DE:F6:A1,6,-85,dbs2,1668711096,52.515389496,13.326493484
3C:51:0E:46:6A:63,11,-84,dbs4wifi,1668711096,52.515389496,13.326493484
F0:1D:2D:D9:D2:80,1,-88,dbs2,1668711096,52.515389496,13.326493484
F0:1D:2D:D9:D2:81,1,-84,dbs4mobile,1668711096,52.515389496,13.326493484
F0:1D:2D:D9:D2:83,1,-87,dbs4wifi,1668711096,52.515389496,13.326493484
6C:8B:D3:43:F4:C1,6,-89,dbs4mobile,1668711096,52.515389496,13.326493484
C8:84:A1:7D:60:A6,11,-77,_Free_Wifi_Berlin,1668711096,52.515389496,13.326493484
F0:1D:2D:DA:07:01,1,-86,dbs2,1668711096,52.515389496,13.326493484
7C:8B:CA:DE:FF:6C,6,-86,Kollmorgen,1668711096,52.515389496,13.326493484
00:1F:45:96:93:D8,9,-89,WDS,1668711096,52.515389496,13.326493484
A4:88:73:AE:44:01,11,-82, ,1668711096,52.515389496,13.326493484
A4:88:73:AE:44:02,11,-81,eduroam,1668711096,52.515389496,13.326493484
3C:51:0E:46:6A:62,11,-89,dbs4mobile,1668711096,52.515389496,13.326493484
A4:88:73:AE:3F:E3,11,-78,TUB-Guest,1668711096,52.515389496,13.326493484
F8:6B:D9:DE:F6:A3,6,-82,dbs4wifi,1668711096,52.515389496,13.326493484
A4:88:73:AE:62:01,1,-83, ,1668711096,52.515389496,13.326493484
78:BC:1A:52:4D:21,1,-89,dbs2,1668711096,52.515389496,13.326493484
F0:1D:2D:DA:07:02,1,-86,dbs4mobile,1668711096,52.515389496,13.326493484
A4:88:73:AE:3C:46,6,-87,_Free_Wifi_Berlin,1668711096,52.515389496,13.326493484
CC:DB:93:19:DF:81,6,-83, ,1668711096,52.515389496,13.326493484
CC:DB:93:19:DF:86,6,-73,_Free_Wifi_Berlin,1668711096,52.515389496,13.326493484
24:81:3B:2B:C7:42,1,-85,eduroam,1668711096,52.515389496,13.326493484
F8:6B:D9:DE:F6:A0,6,-87,dbs4public,1668711096,52.515389496,13.326493484
3C:51:0E:46:6A:61,11,-84,dbs2,1668711096,52.515389496,13.326493484
6C:8B:D3:43:F4:C2,6,-90,dbs4public,1668711096,52.515389496,13.326493484
3C:51:0E:46:6A:60,11,-87,dbs4public,1668711096,52.515389496,13.326493484
A4:88:73:AE:62:06,1,-82,_Free_Wifi_Berlin,1668711096,52.515389496,13.326493484
F0:1D:2D:DA:07:00,1,-82,dbs4public,1668711096,52.515389496,13.326493484
F0:1D:2D:DA:07:03,1,-87,dbs4wifi,1668711096,52.515389496,13.326493484
F0:1D:2D:D9:D2:82,1,-87,dbs4public,1668711096,52.515389496,13.326493484
A0:E0:AF:ED:37:05,6,-89,\x00,1668711096,52.515389496,13.326493484
A4:88:73:AE:3F:E1,11,-78, ,1668711096,52.515389496,13.326493484
A4:88:73:AE:3F:E6,11,-78,_Free_Wifi_Berlin,1668711096,52.515389496,13.326493484
C8:84:A1:7D:60:A1,11,-77, ,1668711096,52.515389496,13.326493484
C8:84:A1:7D:60:A2,11,-76,eduroam,1668711096,52.515389496,13.326493484
CC:DB:93:19:AF:21,6,-79, ,1668711096,52.515389496,13.326493484
CC:DB:93:19:AF:22,6,-78,eduroam,1668711096,52.515389496,13.326493484
C8:84:A1:7D:60:A3,11,-76,TUB-Guest,1668711096,52.515389496,13.326493484
10:7B:44:96:20:60,13,-91, ,1668711096,52.515389496,13.326493484
C8:84:A1:7C:DA:A3,1,-69,TUB-Guest,1668711096,52.515389496,13.326493484
CC:DB:93:19:DF:83,6,-73,TUB-Guest,1668711096,52.515389496,13.326493484
24:F5:A2:2D:EB:91,1,-69,LAA-Coexistence Experiment,1668711098,52.515389496,13.326493484
64:66:B3:6F:90:2B,11,-79,TKN-VRULab,1668711098,52.515389496,13.326493484
64:70:02:3E:AA:D1,13,-65,Schwammerl2,1668711098,52.515389496,13.326493484
5C:E1:76:66:02:E3,1,-67,TUB-Guest,1668711098,52.515389496,13.326493484
5C:E1:76:66:02:E6,1,-82,_Free_Wifi_Berlin,1668711098,52.515389496,13.326493484
CC:7F:75:5D:38:A1,11,-65, ,1668711098,52.515389496,13.326493484
CC:7F:75:5D:38:A2,11,-65,eduroam,1668711098,52.515389496,13.326493484
5C:E1:76:66:02:E2,1,-65,eduroam,1668711098,52.515389496,13.326493484
CC:7F:75:5D:38:A3,11,-66,TUB-Guest,1668711098,52.515389496,13.326493484
C2:D9:39:A2:C6:8A,11,-80,41haha,1668711098,52.515389496,13.326493484
CC:7F:75:5D:38:A6,11,-65,_Free_Wifi_Berlin,1668711098,52.515389496,13.326493484
5C:E1:76:66:02:E1,1,-65, ,1668711098,52.515389496,13.326493484
A4:88:73:AE:3F:E2,11,-76,eduroam,1668711098,52.515389496,13.326493484
C8:84:A1:7C:DA:A6,1,-82,_Free_Wifi_Berlin,1668711098,52.515389496,13.326493484
A4:88:73:AE:44:03,11,-81,TUB-Guest,1668711098,52.515389496,13.326493484
C8:84:A1:7C:DA:A1,1,-78, ,1668711098,52.515389496,13.326493484
6C:B2:AE:1B:2C:A3,6,-88,dbs4wifi,1668711098,52.515389496,13.326493484
6C:B2:AE:1B:2C:A0,6,-84,dbs4public,1668711098,52.515389496,13.326493484
10:7B:44:96:31:18,13,-88,ASUS_ODS,1668711098,52.515389496,13.326493484
6C:B2:AE:1B:2C:A1,6,-84,dbs2,1668711098,52.515389496,13.326493484
CC:DB:93:1A:86:03,6,-74,TUB-Guest,1668711098,52.515389496,13.326493484
CC:DB:93:1A:86:06,6,-74,_Free_Wifi_Berlin,1668711098,52.515389496,13.326493484
6C:B2:AE:1B:2C:A2,6,-92,dbs4mobile,1668711098,52.515389496,13.326493484
CC:DB:93:1A:86:01,6,-71, ,1668711098,52.515389496,13.326493484
CC:DB:93:1A:86:02,6,-73,eduroam,1668711098,52.515389496,13.326493484
E0:28:6D:92:04:70,6,-86,kgw,1668711098,52.515389496,13.326493484
6C:8B:D3:43:F4:C3,6,-90,dbs4wifi,1668711098,52.515389496,13.326493484
6C:8B:D3:43:F4:C0,6,-87,dbs2,1668711098,52.515389496,13.326493484
F8:6B:D9:DE:F6:A2,6,-87,dbs4mobile,1668711098,52.515389496,13.326493484
F8:6B:D9:DE:F6:A1,6,-86,dbs2,1668711098,52.515389496,13.326493484
3C:51:0E:46:6A:63,11,-84,dbs4wifi,1668711098,52.515389496,13.326493484
F0:1D:2D:D9:D2:80,1,-88,dbs2,1668711098,52.515389496,13.326493484
F0:1D:2D:D9:D2:81,1,-84,dbs4mobile,1668711098,52.515389496,13.326493484
F0:1D:2D:D9:D2:83,1,-87,dbs4wifi,1668711098,52.515389496,13.326493484
6C:8B:D3:43:F4:C1,6,-89,dbs4mobile,1668711098,52.515389496,13.326493484
C8:84:A1:7D:60:A6,11,-77,_Free_Wifi_Berlin,1668711098,52.515389496,13.326493484
F0:1D:2D:DA:07:01,1,-88,dbs2,1668711098,52.515389496,13.326493484
7C:8B:CA:DE:FF:6C,6,-86,Kollmorgen,1668711098,52.515389496,13.326493484
00:1F:45:96:93:D8,9,-89,WDS,1668711098,52.515389496,13.326493484
A4:88:73:AE:44:01,11,-82, ,1668711098,52.515389496,13.326493484
A4:88:73:AE:44:02,11,-81,eduroam,1668711098,52.515389496,13.326493484
3C:51:0E:46:6A:62,11,-86,dbs4mobile,1668711098,52.515389496,13.326493484
A4:88:73:AE:3F:E3,11,-78,TUB-Guest,1668711098,52.515389496,13.326493484
F8:6B:D9:DE:F6:A3,6,-89,dbs4wifi,1668711098,52.515389496,13.326493484
A4:88:73:AE:62:01,1,-83, ,1668711098,52.515389496,13.326493484
78:BC:1A:52:4D:21,1,-89,dbs2,1668711098,52.515389496,13.326493484
F0:1D:2D:DA:07:02,1,-87,dbs4mobile,1668711098,52.515389496,13.326493484
A4:88:73:AE:3C:46,6,-87,_Free_Wifi_Berlin,1668711098,52.515389496,13.326493484
CC:DB:93:19:DF:81,6,-83, ,1668711098,52.515389496,13.326493484
CC:DB:93:19:DF:86,6,-73,_Free_Wifi_Berlin,1668711098,52.515389496,13.326493484
24:81:3B:2B:C7:42,1,-85,eduroam,1668711098,52.515389496,13.326493484
F8:6B:D9:DE:F6:A0,6,-87,dbs4public,1668711098,52.515389496,13.326493484
3C:51:0E:46:6A:61,11,-84,dbs2,1668711098,52.515389496,13.326493484
6C:8B:D3:43:F4:C2,6,-90,dbs4public,1668711098,52.515389496,13.326493484
3C:51:0E:46:6A:60,11,-87,dbs4public,1668711098,52.515389496,13.326493484
A4:88:73:AE:62:06,1,-82,_Free_Wifi_Berlin,1668711098,52.515389496,13.326493484
F0:1D:2D:DA:07:00,1,-82,dbs4public,1668711098,52.515389496,13.326493484
F0:1D:2D:DA:07:03,1,-85,dbs4wifi,1668711098,52.515389496,13.326493484
F0:1D:2D:D9:D2:82,1,-87,dbs4public,1668711098,52.515389496,13.326493484
A0:E0:AF:ED:37:05,6,-89,\x00,1668711098,52.515389496,13.326493484
A4:88:73:AE:3F:E1,11,-78, ,1668711098,52.515389496,13.326493484
A4:88:73:AE:3F:E6,11,-78,_Free_Wifi_Berlin,1668711098,52.515389496,13.326493484
C8:84:A1:7D:60:A1,11,-77, ,1668711098,52.515389496,13.326493484
C8:84:A1:7D:60:A2,11,-76,eduroam,1668711098,52.515389496,13.326493484
CC:DB:93:19:AF:21,6,-79, ,1668711098,52.515389496,13.326493484
CC:DB:93:19:AF:22,6,-78,eduroam,1668711098,52.515389496,13.326493484
C8:84:A1:7D:60:A3,11,-76,TUB-Guest,1668711098,52.515389496,13.326493484
10:7B:44:96:20:60,13,-91, ,1668711098,52.515389496,13.326493484
C8:84:A1:7C:DA:A3,1,-69,TUB-Guest,1668711098,52.515389496,13.326493484
CC:DB:93:19:DF:83,6,-73,TUB-Guest,1668711098,52.515389496,13.326493484
CC:DB:93:1A:65:E2,11,-81,eduroam,1668711098,52.515389496,13.326493484
CC:DB:93:1A:65:E3,11,-82,TUB-Guest,1668711098,52.515389496,13.326493484
CC:DB:93:1A:65:E6,11,-82,_Free_Wifi_Berlin,1668711098,52.515389496,13.326493484
24:F5:A2:2D:EB:91,1,-69,LAA-Coexistence Experiment,1668711101,52.515393321,13.326507817
64:66:B3:6F:90:2B,11,-82,TKN-VRULab,1668711101,52.515393321,13.326507817
64:70:02:3E:AA:D1,13,-64,Schwammerl2,1668711101,52.515393321,13.326507817
5C:E1:76:66:02:E3,1,-68,TUB-Guest,1668711101,52.515393321,13.326507817
5C:E1:76:66:02:E6,1,-68,_Free_Wifi_Berlin,1668711101,52.515393321,13.326507817
CC:7F:75:5D:38:A1,11,-76, ,1668711101,52.515393321,13.326507817
CC:7F:75:5D:38:A2,11,-75,eduroam,1668711101,52.515393321,13.326507817
5C:E1:76:66:02:E2,1,-69,eduroam,1668711101,52.515393321,13.326507817
CC:7F:75:5D:38:A3,11,-75,TUB-Guest,1668711101,52.515393321,13.326507817
C2:D9:39:A2:C6:8A,11,-80,41haha,1668711101,52.515393321,13.326507817
CC:7F:75:5D:38:A6,11,-75,_Free_Wifi_Berlin,1668711101,52.515393321,13.326507817
5C:E1:76:66:02:E1,1,-68, ,1668711101,52.515393321,13.326507817
A4:88:73:AE:3F:E2,11,-76,eduroam,1668711101,52.515393321,13.326507817
C8:84:A1:7C:DA:A6,1,-76,_Free_Wifi_Berlin,1668711101,52.515393321,13.326507817
A4:88:73:AE:44:03,11,-81,TUB-Guest,1668711101,52.515393321,13.326507817
C8:84:A1:7C:DA:A1,1,-78, ,1668711101,52.515393321,13.326507817
6C:B2:AE:1B:2C:A3,6,-88,dbs4wifi,1668711101,52.515393321,13.326507817
6C:B2:AE:1B:2C:A0,6,-84,dbs4public,1668711101,52.515393321,13.326507817
10:7B:44:96:31:18,13,-88,ASUS_ODS,1668711101,52.515393321,13.326507817
6C:B2:AE:1B:2C:A1,6,-84,dbs2,1668711101,52.515393321,13.326507817
CC:DB:93:1A:86:03,6,-74,TUB-Guest,1668711101,52.515393321,13.326507817
CC:DB:93:1A:86:06,6,-74,_Free_Wifi_Berlin,1668711101,52.515393321,13.326507817
6C:B2:AE:1B:2C:A2,6,-92,dbs4mobile,1668711101,52.515393321,13.326507817
CC:DB:93:1A:86:01,6,-71, ,1668711101,52.515393321,13.326507817
CC:DB:93:1A:86:02,6,-73,eduroam,1668711101,52.515393321,13.326507817
E0:28:6D:92:04:70,6,-86,kgw,1668711101,52.515393321,13.326507817
6C:8B:D3:43:F4:C3,6,-90,dbs4wifi,1668711101,52.515393321,13.326507817
6C:8B:D3:43:F4:C0,6,-87,dbs2,1668711101,52.515393321,13.326507817
F8:6B:D9:DE:F6:A2,6,-87,dbs4mobile,1668711101,52.515393321,13.326507817
F8:6B:D9:DE:F6:A1,6,-90,dbs2,1668711101,52.515393321,13.326507817
3C:51:0E:46:6A:63,11,-84,dbs4wifi,1668711101,52.515393321,13.326507817
F0:1D:2D:D9:D2:80,1,-88,dbs2,1668711101,52.515393321,13.326507817
F0:1D:2D:D9:D2:81,1,-84,dbs4mobile,1668711101,52.515393321,13.326507817
F0:1D:2D:D9:D2:83,1,-87,dbs4wifi,1668711101,52.515393321,13.326507817
6C:8B:D3:43:F4:C1,6,-89,dbs4mobile,1668711101,52.515393321,13.326507817
C8:84:A1:7D:60:A6,11,-77,_Free_Wifi_Berlin,1668711101,52.515393321,13.326507817
F0:1D:2D:DA:07:01,1,-88,dbs2,1668711101,52.515393321,13.326507817
7C:8B:CA:DE:FF:6C,6,-86,Kollmorgen,1668711101,52.515393321,13.326507817
00:1F:45:96:93:D8,9,-89,WDS,1668711101,52.515393321,13.326507817
A4:88:73:AE:44:01,11,-82, ,1668711101,52.515393321,13.326507817
A4:88:73:AE:44:02,11,-81,eduroam,1668711101,52.515393321,13.326507817
3C:51:0E:46:6A:62,11,-86,dbs4mobile,1668711101,52.515393321,13.326507817
A4:88:73:AE:3F:E3,11,-78,TUB-Guest,1668711101,52.515393321,13.326507817
F8:6B:D9:DE:F6:A3,6,-89,dbs4wifi,1668711101,52.515393321,13.326507817
78:BC:1A:52:4D:21,1,-89,dbs2,1668711101,52.515393321,13.326507817
F0:1D:2D:DA:07:02,1,-87,dbs4mobile,1668711101,52.515393321,13.326507817
A4:88:73:AE:3C:46,6,-87,_Free_Wifi_Berlin,1668711101,52.515393321,13.326507817
CC:DB:93:19:DF:81,6,-83, ,1668711101,52.515393321,13.326507817
CC:DB:93:19:DF:86,6,-69,_Free_Wifi_Berlin,1668711101,52.515393321,13.326507817
24:81:3B:2B:C7:42,1,-85,eduroam,1668711101,52.515393321,13.326507817
F8:6B:D9:DE:F6:A0,6,-87,dbs4public,1668711101,52.515393321,13.326507817
3C:51:0E:46:6A:61,11,-84,dbs2,1668711101,52.515393321,13.326507817
6C:8B:D3:43:F4:C2,6,-90,dbs4public,1668711101,52.515393321,13.326507817
3C:51:0E:46:6A:60,11,-87,dbs4public,1668711101,52.515393321,13.326507817
A4:88:73:AE:62:06,1,-82,_Free_Wifi_Berlin,1668711101,52.515393321,13.326507817
F0:1D:2D:DA:07:00,1,-82,dbs4public,1668711101,52.515393321,13.326507817
F0:1D:2D:DA:07:03,1,-85,dbs4wifi,1668711101,52.515393321,13.326507817
F0:1D:2D:D9:D2:82,1,-87,dbs4public,1668711101,52.515393321,13.326507817
A0:E0:AF:ED:37:05,6,-89,\x00,1668711101,52.515393321,13.326507817
A4:88:73:AE:3F:E1,11,-78, ,1668711101,52.515393321,13.326507817
A4:88:73:AE:3F:E6,11,-78,_Free_Wifi_Berlin,1668711101,52.515393321,13.326507817
C8:84:A1:7D:60:A1,11,-77, ,1668711101,52.515393321,13.326507817
C8:84:A1:7D:60:A2,11,-76,eduroam,1668711101,52.515393321,13.326507817
CC:DB:93:19:AF:21,6,-79, ,1668711101,52.515393321,13.326507817
CC:DB:93:19:AF:22,6,-78,eduroam,1668711101,52.515393321,13.326507817
C8:84:A1:7D:60:A3,11,-76,TUB-Guest,1668711101,52.515393321,13.326507817
10:7B:44:96:20:60,13,-91, ,1668711101,52.515393321,13.326507817
C8:84:A1:7C:DA:A3,1,-78,TUB-Guest,1668711101,52.515393321,13.326507817
CC:DB:93:19:DF:83,6,-69,TUB-Guest,1668711101,52.515393321,13.326507817
CC:DB:93:1A:65:E2,11,-81,eduroam,1668711101,52.515393321,13.326507817
CC:DB:93:1A:65:E3,11,-82,TUB-Guest,1668711101,52.515393321,13.326507817
CC:DB:93:1A:65:E6,11,-82,_Free_Wifi_Berlin,1668711101,52.515393321,13.326507817
C8:84:A1:7C:DA:A2,1,-76,eduroam,1668711101,52.515393321,13.326507817
A4:88:73:AE:62:03,1,-84,TUB-Guest,1668711101,52.515393321,13.326507817
CC:DB:93:19:DF:82,6,-68,eduroam,1668711101,52.515393321,13.326507817
B2:22:7A:7E:E5:70,6,-82,DIRECT-70-HP ,1668711101,52.515393321,13.326507817
A4:88:73:AE:44:06,11,-82,_Free_Wifi_Berlin,1668711101,52.515393321,13.326507817
24:F5:A2:2D:EB:91,1,-63,LAA-Coexistence Experiment,1668711103,52.515391678,13.326522151
64:66:B3:6F:90:2B,11,-79,TKN-VRULab,1668711103,52.515391678,13.326522151
64:70:02:3E:AA:D1,13,-62,Schwammerl2,1668711103,52.515391678,13.326522151
5C:E1:76:66:02:E3,1,-68,TUB-Guest,1668711103,52.515391678,13.326522151
5C:E1:76:66:02:E6,1,-68,_Free_Wifi_Berlin,1668711103,52.515391678,13.326522151
CC:7F:75:5D:38:A1,11,-76, ,1668711103,52.515391678,13.326522151
CC:7F:75:5D:38:A2,11,-75,eduroam,1668711103,52.515391678,13.326522151
5C:E1:76:66:02:E2,1,-69,eduroam,1668711103,52.515391678,13.326522151
CC:7F:75:5D:38:A3,11,-70,TUB-Guest,1668711103,52.515391678,13.326522151
C2:D9:39:A2:C6:8A,11,-80,41haha,1668711103,52.515391678,13.326522151
CC:7F:75:5D:38:A6,11,-70,_Free_Wifi_Berlin,1668711103,52.515391678,13.326522151
5C:E1:76:66:02:E1,1,-68, ,1668711103,52.515391678,13.326522151
A4:88:73:AE:3F:E2,11,-76,eduroam,1668711103,52.515391678,13.326522151
C8:84:A1:7C:DA:A6,1,-81,_Free_Wifi_Berlin,1668711103,52.515391678,13.326522151
A4:88:73:AE:44:03,11,-81,TUB-Guest,1668711103,52.515391678,13.326522151
C8:84:A1:7C:DA:A1,1,-78, ,1668711103,52.515391678,13.326522151
6C:B2:AE:1B:2C:A3,6,-88,dbs4wifi,1668711103,52.515391678,13.326522151
6C:B2:AE:1B:2C:A0,6,-84,dbs4public,1668711103,52.515391678,13.326522151
10:7B:44:96:31:18,13,-88,ASUS_ODS,1668711103,52.515391678,13.326522151
6C:B2:AE:1B:2C:A1,6,-88,dbs2,1668711103,52.515391678,13.326522151
CC:DB:93:1A:86:03,6,-74,TUB-Guest,1668711103,52.515391678,13.326522151
CC:DB:93:1A:86:06,6,-74,_Free_Wifi_Berlin,1668711103,52.515391678,13.326522151
6C:B2:AE:1B:2C:A2,6,-92,dbs4mobile,1668711103,52.515391678,13.326522151
CC:DB:93:1A:86:01,6,-71, ,1668711103,52.515391678,13.326522151
CC:DB:93:1A:86:02,6,-73,eduroam,1668711103,52.515391678,13.326522151
E0:28:6D:92:04:70,6,-86,kgw,1668711103,52.515391678,13.326522151
6C:8B:D3:43:F4:C3,6,-90,dbs4wifi,1668711103,52.515391678,13.326522151
6C:8B:D3:43:F4:C0,6,-87,dbs2,1668711103,52.515391678,13.326522151
F8:6B:D9:DE:F6:A2,6,-87,dbs4mobile,1668711103,52.515391678,13.326522151
F8:6B:D9:DE:F6:A1,6,-90,dbs2,1668711103,52.515391678,13.326522151
3C:51:0E:46:6A:63,11,-84,dbs4wifi,1668711103,52.515391678,13.326522151
F0:1D:2D:D9:D2:80,1,-88,dbs2,1668711103,52.515391678,13.326522151
F0:1D:2D:D9:D2:81,1,-84,dbs4mobile,1668711103,52.515391678,13.326522151
F0:1D:2D:D9:D2:83,1,-87,dbs4wifi,1668711103,52.515391678,13.326522151
6C:8B:D3:43:F4:C1,6,-89,dbs4mobile,1668711103,52.515391678,13.326522151
C8:84:A1:7D:60:A6,11,-76,_Free_Wifi_Berlin,1668711103,52.515391678,13.326522151
F0:1D:2D:DA:07:01,1,-90,dbs2,1668711103,52.515391678,13.326522151
7C:8B:CA:DE:FF:6C,6,-86,Kollmorgen,1668711103,52.515391678,13.326522151
A4:88:73:AE:44:01,11,-82, ,1668711103,52.515391678,13.326522151
A4:88:73:AE:44:02,11,-81,eduroam,1668711103,52.515391678,13.326522151
3C:51:0E:46:6A:62,11,-86,dbs4mobile,1668711103,52.515391678,13.326522151
A4:88:73:AE:3F:E3,11,-78,TUB-Guest,1668711103,52.515391678,13.326522151
F8:6B:D9:DE:F6:A3,6,-89,dbs4wifi,1668711103,52.515391678,13.326522151
F0:1D:2D:DA:07:02,1,-87,dbs4mobile,1668711103,52.515391678,13.326522151
CC:DB:93:19:DF:81,6,-83, ,1668711103,52.515391678,13.326522151
CC:DB:93:19:DF:86,6,-71,_Free_Wifi_Berlin,1668711103,52.515391678,13.326522151
24:81:3B:2B:C7:42,1,-85,eduroam,1668711103,52.515391678,13.326522151
F8:6B:D9:DE:F6:A0,6,-87,dbs4public,1668711103,52.515391678,13.326522151
3C:51:0E:46:6A:61,11,-84,dbs2,1668711103,52.515391678,13.326522151
6C:8B:D3:43:F4:C2,6,-90,dbs4public,1668711103,52.515391678,13.326522151
3C:51:0E:46:6A:60,11,-87,dbs4public,1668711103,52.515391678,13.326522151
A4:88:73:AE:62:06,1,-82,_Free_Wifi_Berlin,1668711103,52.515391678,13.326522151
F0:1D:2D:DA:07:00,1,-82,dbs4public,1668711103,52.515391678,13.326522151
F0:1D:2D:DA:07:03,1,-86,dbs4wifi,1668711103,52.515391678,13.326522151
F0:1D:2D:D9:D2:82,1,-87,dbs4public,1668711103,52.515391678,13.326522151
A0:E0:AF:ED:37:05,6,-89,\x00,1668711103,52.515391678,13.326522151
A4:88:73:AE:3F:E1,11,-78, ,1668711103,52.515391678,13.326522151
A4:88:73:AE:3F:E6,11,-78,_Free_Wifi_Berlin,1668711103,52.515391678,13.326522151
C8:84:A1:7D:60:A1,11,-75, ,1668711103,52.515391678,13.326522151
C8:84:A1:7D:60:A2,11,-76,eduroam,1668711103,52.515391678,13.326522151
CC:DB:93:19:AF:21,6,-81, ,1668711103,52.515391678,13.326522151
CC:DB:93:19:AF:22,6,-78,eduroam,1668711103,52.515391678,13.326522151
C8:84:A1:7D:60:A3,11,-76,TUB-Guest,1668711103,52.515391678,13.326522151
10:7B:44:96:20:60,13,-91, ,1668711103,52.515391678,13.326522151
C8:84:A1:7C:DA:A3,1,-78,TUB-Guest,1668711103,52.515391678,13.326522151
CC:DB:93:19:DF:83,6,-70,TUB-Guest,1668711103,52.515391678,13.326522151
